"","gtdb_f","f_spor","newgtdb_Domain","newgtdb_Phylum","newgtdb_Class","newgtdb_Order","newgtdb_Genus"
"109567","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","DASVCI01"
"109568","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","DASYEW01"
"109569","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","DATAFY01"
"109571","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","DATBVX01"
"109577","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","DATELY01"
"109579","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","DATIRA01"
"109580","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","DATJKD01"
"109581","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","FEN-1191"
"109623","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JAAYXG01"
"109629","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JADGHX01"
"109635","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JADJHU01"
"109636","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JADZCS01"
"109637","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JAEWBG01"
"109639","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JAEYXD01"
"109642","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JAIBJL01"
"109644","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JAJFKF01"
"109645","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JALORP01"
"109647","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JAPZRU01"
"109648","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JASHUC01"
"109659","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JAURLT01"
"109662","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JAWLAG01"
"109663","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JBDSRN01"
"109664","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JBFGAO01"
"109665","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","JBGPLJ01"
"109667","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","LJNS01"
"109668","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","PALSA-1196"
"109672","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Peristeroidobacter"
"109683","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Povalibacter"
"109690","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","RPQJ01"
"109709","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","SCUD01"
"109741","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","SG8-30"
"109744","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacter"
"109746","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","TMP-86"
"109750","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","UBA964"
"109788","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","ZC4RG24"
"109789","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","ZC4RG30"
"109813","Steroidobacteraceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","ZC4RG39"
"109820","STF1-152","unknown","Bacteria","Bacillota","Clostridia","Acetivibrionales","JANQLN01"
"109821","STF1-152","unknown","Bacteria","Bacillota","Clostridia","Acetivibrionales","STF1-152"
"109822","Streptococcaceae","FALSE","Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcus"
"109841","Streptococcaceae","FALSE","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactococcus"
"109848","Streptococcaceae","FALSE","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactococcus_A"
"109926","Streptococcaceae","FALSE","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactovum"
"110013","Streptococcaceae","FALSE","Bacteria","Bacillota","Bacilli","Lactobacillales","JAISJW01"
"110135","Streptococcaceae","FALSE","Bacteria","Bacillota","Bacilli","Lactobacillales","JAITWV01"
"110177","Streptococcaceae","FALSE","Bacteria","Bacillota","Bacilli","Lactobacillales","Pilibacter"
"110253","Streptococcaceae","FALSE","Bacteria","Bacillota","Bacilli","Lactobacillales","JAIRLR01"
"110254","Streptococcaceae","FALSE","Bacteria","Bacillota","Bacilli","Lactobacillales","JAISJD01"
"110366","Streptococcaceae","FALSE","Bacteria","Bacillota","Bacilli","Lactobacillales","Floricoccus"
"110416","Streptococcaceae","FALSE","Bacteria","Bacillota","Bacilli","Lactobacillales","MMGLQ5-1"
"110570","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Actinacidiphila"
"110617","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Allostreptomyces"
"110618","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Embleya"
"110624","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Kitasatospora"
"110737","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Mangrovactinospora"
"110738","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Peterkaempfera"
"110741","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Phaeacidiphilus"
"110742","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Streptacidiphilus"
"110761","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Streptantibioticus"
"110772","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Streptomyces"
"112511","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Streptomyces_H"
"112512","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Wenjunlia"
"112514","Streptomycetaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Yinghuangia"
"112520","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Acrocarpospora"
"112525","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Actinoallomurus"
"112538","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Actinocorallia"
"112548","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Actinomadura_C"
"112552","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Actinomadura_D"
"112553","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Actinorugispora"
"112554","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Allonocardiopsis"
"112555","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Allosalinactinospora"
"112556","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","BSRQ01"
"112557","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Bailinhaonella"
"112558","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Bog-532"
"112564","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","CALAED01"
"112568","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Chersky-822"
"112592","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","DAHUZQ01"
"112593","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","DASQVO01"
"112594","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","DASUBV01"
"112599","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","DASVBE01"
"112600","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","DASXKD01"
"112601","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","DASXMR01"
"112602","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","DASXYG01"
"112603","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","DASYYE01"
"112604","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","DATBGO01"
"112605","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","DATFVJ01"
"112607","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","DATJZH01"
"112608","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Haloactinospora"
"112609","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Herbidospora"
"112616","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","JAFARZ01"
"112619","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","JAFAZE01"
"112620","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","JAIRTY01"
"112622","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","JAJYTD01"
"112623","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","JAJYUU01"
"112645","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","JAKNTW01"
"112646","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","JAOEGB01"
"112648","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","JAOPYK01"
"112650","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","JASHPR01"
"112654","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","JAWWPY01"
"112657","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","JOPF074"
"112658","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Lipingzhangella"
"112660","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Lipingzhangella_A"
"112661","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Marinactinospora"
"112662","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Marinitenerispora"
"112663","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Microbispora"
"112683","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Microtetraspora"
"112688","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Murinocardiopsis"
"112689","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","NEAU-GS5"
"112690","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsis"
"112736","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsis_A"
"112742","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsis_B"
"112743","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsis_C"
"112746","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsis_D"
"112747","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nonomuraea"
"112841","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","PALSA-505"
"112850","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Palsa-504"
"112857","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Palsa-506"
"112859","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Planobispora"
"112863","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Planomonospora"
"112866","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Planomonospora_A"
"112868","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Planotetraspora"
"112873","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","RYN-227"
"112874","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","RYN-230"
"112879","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Rhizohabitans"
"112880","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Salinactinospora"
"112881","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Sinosporangium"
"112883","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Sphaerimonospora"
"112885","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Sphaerisporangium"
"112902","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Spinactinospora"
"112903","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Spiractinospora"
"112904","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Spirillospora"
"112989","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Spongiactinospora"
"112992","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptomonospora"
"113000","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangium"
"113032","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermobifida"
"113036","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermobispora"
"113037","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermocatellispora"
"113038","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermomonospora"
"113044","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermopolyspora"
"113047","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermostaphylospora"
"113048","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Trebonia"
"113068","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","UBA9676"
"113075","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","WHSL01"
"113076","Streptosporangiaceae","FALSE","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","WHSR01"
"113077","Subteraquimicrobiaceae","FALSE","Bacteria","Actinomycetota","Aquicultoria","Subteraquimicrobiales","Subteraquimicrobium"
"113080","Subterrananammoxibiaceae","FALSE","Bacteria","Planctomycetota","Brocadiia","Brocadiales","Subterrananammoxibius"
"113081","Succinispiraceae","FALSE","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Succinispira"
"113082","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Anaerobiospirillum"
"113089","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Anaerobiospirillum_A"
"113091","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Avisuccinivibrio"
"113096","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Avisuccinivibrio_A"
"113098","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","CALXNP01"
"113099","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","HGM20899"
"113101","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","JAILEI01"
"113102","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","JAXJQF01"
"113103","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Ruminobacter"
"113107","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Succinatimonas"
"113109","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Succinimonas"
"113113","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Succinivibrio"
"113151","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","UBA2804"
"113158","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","UBA2810"
"113160","Succinivibrionaceae","FALSE","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","WG-1"
"113166","SUG1161","unknown","Bacteria","Bacillota","Clostridia","Christensenellales","SUG1161"
"113167","Sulfobacillaceae","TRUE","Bacteria","Bacillota","Sulfobacillia","Sulfobacillales","Sulfobacillus_A"
